web-scraper-order,web-scraper-start-url,lien-fiche,lien-fiche-href,title,rue,adresse,web,creation,type,effectif,resume,activite-naf08
"1641931650-1429","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","ANOLIS CONSEIL","https://fr.kompass.com/c/anolis-conseil/fr1634099/","ANOLIS CONSEIL","LD LOUP PENDU","LD LOUP PENDU 

	                
	        14710 FORMIGNY LA BATAILLE","http://www.anolisce.com","2006","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","ANOLIS CONSEIL est implantée à Montrouge, la société est spécialisée dans le domaine des services et conseils en informatique. La société propose ses services pour l'audit et assistance à la gouvernance des SI, urbanisation et architecture des SI, assistance à maîtrise d'ouvrage, pilotage applicatif,...","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931752-1463","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","COGIFOR.COM","https://fr.kompass.com/c/cogifor-com/fr3290605/","COGIFOR.COM","44 GRANDE RUE","44 GRANDE RUE 

	                
	        14190 VALAMBRAY","null","2017","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La société COGIFOR.COM, est implantée au 44 GRANDE RUE à Valambray (14190) dans le département du Calvados.



Cette TPE est une société à responsabilité limitée (SARL) fondée en 2017 sous le numéro 499374064 00057, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société COGIFOR.COM est dirigée par Johann Braud (Gérant)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931683-1440","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","ORANGE","https://fr.kompass.com/c/orange/fr5532303/","ORANGE","RUE EDOUARD BRANLY","RUE EDOUARD BRANLY 

	                
	        14100 LISIEUX","http://www.orange.com","1990","SA à conseil d'administration (s.a.i.)","De 20 à 49 employés","Société en activité depuis 29 ans, spécialisée dans le domaine de la télécommunication à l'échelle mondiale avec une offre de gamme de services de télécommunication : téléphonie locale et internationale, téléphonie mobile, Internet et multimédia, transport de données, broadcast et télévision par câble. Opérateur mobile et fournisseur d'accès Internet. L'effectif du groupe est de 170 000 employés.","Télécommunications filaires (6110Z)
				Voir la classification Kompass"
"1641931599-1412","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","JENOPTEC","https://fr.kompass.com/c/jenoptec/fr5499282/","JENOPTEC","RUE DE LA VIGNERIE","RUE DE LA VIGNERIE 

	                
	        14160 DIVES-SUR-MER","http://www.jenoptec.com","2000","SAS, société par actions simplifiée","De 0 à 9 employés","Jenoptec est le spécialiste depuis 1986 de la Fibre optique, de composants Optoélectroniques, du test pour applications GNSS et de produits militaires stratégiques.



Nos métiers :



1) Jenoptec est câblier optique à façon, à forte valeur ajoutée :

Nous intervenons pour le compte de nos clients Telecom et Industries : nous fabriquons des câbles/jarretières optiques devant évoluer en milieux critiques/sévères pour satisfaire tous types de contraintes (mécaniques, thermiques, chimiques, hydriques, électromagnétiques, diélectriques...).



2)  Jenoptec représente et commercialise des solutions de test et des simulateurs de la marque Spirent pour les applications GNSS GPS GALILEO BEIDOU GLONASS GBAS SBAS QZSS IRNSS ainsi que des logiciels de test liés à la radionavigation par satellite.



3) Jenoptec distribue des produits militaires stratégiques de visée et vision nocturne pour l'armée et la Défense



Nos activités :



Fabricant : câbles/jarretieres optiques et composants optoélectroniques à façon

Négoce : câbles optiques, composants optoélectroniques, 

Distributeur : Gamme de solutions GNSS de la marque Spirent

Intégrateur à valeur ajoutée (connectorisation de tous types de connecteurs optiques sur tous types de jarretières/câbles optiques)

Opérateurs de Services Managés, en vue d'assurer le Maintien en Conditions Opérationnels (MCO) des solutions optiques déployées chez nos clients","Fabrication de composants électroniques (2611Z)
				Voir la classification Kompass"
"1641931767-1468","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","M ARNAUD LAMY","https://fr.kompass.com/c/m-arnaud-lamy/fra031vwp/","M ARNAUD LAMY","4 AV DES COTEAUX","4 AV DES COTEAUX 

	                
	        14790 VERSON","null","2007","Profession libérale","De 0 à 9 employés","M ARNAUD LAMY, est installé au 4 AV DES COTEAUX à Verson (14790) dans le département du Calvados.



Cette société est une profession libérale fondée en 2007 sous le numéro 488682352 00023, recensée sous le naf : 

► Edition de logiciels applicatifs.","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641931623-1420","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","LINKEO.COM","https://fr.kompass.com/c/linkeo-com/fra030s3n/","LINKEO.COM","297 RUE DES FRERES LUMIERE","297 RUE DES FRERES LUMIERE 

	                
	        14100 LISIEUX","http://www.linkeo.com","2018","SA à conseil d'administration (s.a.i.)","De 0 à 9 employés","La société LINKEO.COM oeuvre dans la communication digitale et le marketing digital pour les artisans, commerçants et TPE-PME.. Partenaire de choix dans la création de site internet, la réalisation de sites personnalisés, design tout en y intégrant les photos et les vidéos de l'entreprise demandeur, ainsi que le référencement, les applications mobiles...","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931797-1478","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","ORANGE (SERVICES DIVERS)","https://fr.kompass.com/c/orange/fr8608859/","ORANGE
                                    SERVICES DIVERS","31 RUE JEAN HEBERT","31 RUE JEAN HEBERT 

	                
	        14000 CAEN","http://www.orange.com","1990","SA à conseil d'administration (s.a.i.)","De 50 à 99 employés","Société en activité depuis 29 ans, spécialisée dans le domaine de la télécommunication à l'échelle mondiale avec une offre de gamme de services de télécommunication : téléphonie locale et internationale, téléphonie mobile, Internet et multimédia, transport de données, broadcast et télévision par câble. Opérateur mobile et fournisseur d'accès Internet. L'effectif du groupe est de 170 000 employés.","Télécommunications filaires (6110Z)
				Voir la classification Kompass"
"1641931665-1434","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","ORANGE (SERVICES DIVERS)","https://fr.kompass.com/c/orange/fr5532300/","ORANGE
                                    SERVICES DIVERS","AV GENERAL DE GAULLE","AV GENERAL DE GAULLE 

	                
	        14700 FALAISE","http://www.orange.com","1990","SA à conseil d'administration (s.a.i.)","De 0 à 9 employés","Société en activité depuis 29 ans, spécialisée dans le domaine de la télécommunication à l'échelle mondiale avec une offre de gamme de services de télécommunication : téléphonie locale et internationale, téléphonie mobile, Internet et multimédia, transport de données, broadcast et télévision par câble. Opérateur mobile et fournisseur d'accès Internet. L'effectif du groupe est de 170 000 employés.","Télécommunications filaires (6110Z)
				Voir la classification Kompass"
"1641931761-1466","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","TIBCO TELECOMS (TIBCO)","https://fr.kompass.com/c/tibco-telecoms/fra03ktqh/","TIBCO TELECOMS
                                    TIBCO","6 ALL DES PAITIS BLANCS 

	                ESPACE ACTIVA 2 -","6 ALL DES PAITIS BLANCS 

	                ESPACE ACTIVA 2 - 

	                
	        14320 SAINT-ANDRE-SUR-ORNE","http://www.tibco.fr","2018","SAS, société par actions simplifiée","De 0 à 9 employés","Société en activité depuis 20 ans, spécialisée dans le développement de système numérique des entreprises, des opérateurs ou des équipementiers télécoms avec des offres de service pour garantir l'évolution et la disponibilité des réseaux télécoms ainsi que l'accompagnement des entreprises dans la pérennisation des infrastructures téléphoniques des clients.","Conseil pour les affaires et autres conseils de gestion (7022Z)
				Voir la classification Kompass"
"1641931830-1489","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","FIDUCIAL INFORMATIQUE","https://fr.kompass.com/c/fiducial-informatique/fra0677g7/","FIDUCIAL INFORMATIQUE","3 PL JEAN NOUZILLE 

	                ESPACE CONQUERANT","3 PL JEAN NOUZILLE 

	                ESPACE CONQUERANT 

	                
	        14000 CAEN","null","2019","SAS, société par actions simplifiée","null","L'entreprise FIDUCIAL INFORMATIQUE, est implantée au 3 PL JEAN NOUZILLE à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 sous l'enregistrement 317288389 00701, recensée sous le naf : 

► Programmation informatique.



La société FIDUCIAL INFORMATIQUE est dirigée par Jean-Claude Carquillat (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
